,index,tconst,titleType,primaryName,originalName,isAdult,yearOfRelease,Duration,genres,averageRating,numVotes,director(s),cast
5280,526977,tt11903004,movie,Hotel Belgrade,Hotel Belgrade,0,2020,106,"Comedy,Romance",6.2,1023,['Konstantin Statskiy'],"[""Srdjan 'Zika' Todorovic"", 'Ljubomir Bandovic', 'Milos Bikovic', 'Diana Pozharskaya']"
5281,1082704,tt8312960,tvEpisode,Slay Anything,Slay Anything,0,2020,42,"Action,Adventure,Drama",8.6,1007,['Alexandra La Roche'],"['Brandon Routh', 'Tala Ashe', 'Caity Lotz', 'Maisie Richardson-Sellers']"
5282,527109,tt11905962,movie,Sputnik,Sputnik,0,2020,113,"Drama,Horror,Sci-Fi",6.4,16438,['Egor Abramenko'],"['Fedor Bondarchuk', 'Oksana Akinshina', 'Pyotr Fyodorov', 'Anton Vasilev']"
5283,530698,tt11997264,tvEpisode,"Butcher, Baker, Candlestick Maker","Butcher, Baker, Candlestick Maker",0,2020,54,"Action,Comedy,Crime",9.1,7467,['Stefan Schwartz'],"['Karl Urban', 'Antony Starr', 'Jack Quaid', 'Erin Moriarty']"
5284,530697,tt11997262,tvEpisode,The Bloody Doors Off,The Bloody Doors Off,0,2020,65,"Action,Comedy,Crime",9.1,7312,['Sarah Boyd'],"['Karl Urban', 'Antony Starr', 'Jack Quaid', 'Erin Moriarty']"
5285,1087284,tt8431078,movie,Friendsgiving,Friendsgiving,0,2020,95,"Comedy,Drama",4.4,1505,['Nicol Paone'],"['Aisha Tyler', 'Kat Dennings', 'Malin Akerman', 'Jack Donnelly']"
5286,1087261,tt8430598,movie,Shirley,Shirley,0,2020,107,"Biography,Drama,Mystery",6.2,8480,['Josephine Decker'],"['Elisabeth Moss', 'Michael Stuhlbarg', 'Logan Lerman', 'Odessa Young']"
5287,1087198,tt8429368,tvEpisode,Eilu v' Eilu,Eilu v' Eilu,0,2020,68,"Crime,Drama,Mystery",7.4,1132,['Michael Uppendahl'],"['Saul Rubinek', 'Lena Olin', 'Logan Lerman', 'Jerrika Hinton']"
5288,1087194,tt8429360,tvEpisode,"At Night, All Birds Are Black","At Night, All Birds Are Black",0,2020,60,"Crime,Drama,Mystery",7.6,1026,['Dennie Gordon'],"['Saul Rubinek', 'Lena Olin', 'Logan Lerman', 'Jerrika Hinton']"
5289,1087193,tt8429356,tvEpisode,The Pious Thieves,The Pious Thieves,0,2020,60,"Crime,Drama,Mystery",7.7,1082,['Nelson McCormick'],"['Saul Rubinek', 'Lena Olin', 'Logan Lerman', 'Jerrika Hinton']"
5290,1087192,tt8429354,tvEpisode,While Visions of Safta Danced in His Head,While Visions of Safta Danced in His Head,0,2020,64,"Crime,Drama,Mystery",7.5,1142,['Wayne Yip'],"['Saul Rubinek', 'Lena Olin', 'Logan Lerman', 'Jerrika Hinton']"
5291,1087191,tt8429352,tvEpisode,The Mourner's Kaddish,The Mourner's Kaddish,0,2020,62,"Crime,Drama,Mystery",7.4,1330,['Wayne Yip'],"['Saul Rubinek', 'Lena Olin', 'Logan Lerman', 'Jerrika Hinton']"
5292,1087190,tt8429350,tvEpisode,In the Belly of the Whale,In the Belly of the Whale,0,2020,90,"Crime,Drama,Mystery",7.9,1933,['Alfonso Gomez-Rejon'],"['Saul Rubinek', 'Lena Olin', 'Logan Lerman', 'Jerrika Hinton']"
5293,530343,tt11988512,tvMovie,One-Way to Tomorrow,Yarina Tek Bilet,0,2020,90,"Comedy,Drama,Romance",5.6,4182,['Ozan Açiktan'],"['Dilan Çiçek Deniz', 'Metin Akdülger', 'Tevfik Kartal', 'Fatma Filiz Sencan']"
5294,531296,tt12013206,tvEpisode,Scavengers,Scavengers,0,2020,48,"Action,Adventure,Drama",6.4,2311,['Douglas Aarniokoski'],"['Anthony Rapp', 'Doug Jones', 'Sonequa Martin-Green', 'Mary Wiseman']"
5295,531297,tt12013210,tvEpisode,Unification III,Unification III,0,2020,50,"Action,Adventure,Drama",6.3,2696,['Jon Dudkowski'],"['Anthony Rapp', 'Doug Jones', 'Sonequa Martin-Green', 'Mary Wiseman']"
5296,531298,tt12013212,tvEpisode,"Terra Firma, Part 1","Terra Firma, Part 1",0,2020,48,"Action,Adventure,Drama",6.3,2305,['Omar Madha'],"['Anthony Rapp', 'Doug Jones', 'Sonequa Martin-Green', 'Mary Wiseman']"
5297,529000,tt11953628,movie,Maska,Maska,0,2020,111,"Comedy,Drama,Romance",5.9,1284,['Neeraj Udhwani'],"['Javed Jaffrey', 'Manisha Koirala', 'Prit Kamani', 'Shirley Setia']"
5298,529185,tt11958344,movie,A Whisker Away,Nakitai watashi wa neko o kaburu,0,2020,104,"Adventure,Animation,Family",6.7,5804,"[""Jun'ichi Satô"", 'Tomotaka Shibayama']","['Johnny Yong Bosch', 'Bob Buchholz', 'Kira Buckland', 'Mirai Shida', 'Natsuki Hanae']"
5299,439720,tt10023268,tvEpisode,The Frankel Footage,The Frankel Footage,0,2020,48,"Action,Adventure,Comedy",8.2,2950,['Stephen Surjik'],"['Elliot Page', 'Tom Hopper', 'David Castañeda', 'Emmy Raver-Lampman']"
5300,528759,tt11946300,movie,Deep Blue Sea 3,Deep Blue Sea 3,0,2020,100,"Action,Horror,Sci-Fi",4.7,4850,['John Pogue'],"['Tania Raymonde', 'Emerson Brooks', 'Bren Foster', 'Nathaniel Buzolic']"
5301,439705,tt10023024,movie,Love Aaj Kal,Love Aaj Kal,0,2020,142,"Drama,Romance",4.8,6779,['Imtiaz Ali'],"['Randeep Hooda', 'Kartik Aaryan', 'Sara Ali Khan', 'Arushi Sharma']"
5302,529405,tt11964084,movie,Virgin Bhanupriya,Virgin Bhanupriya,0,2020,111,"Comedy,Drama",2.5,1073,['Ajay Lohan'],"['Archana Puran Singh', 'Gautam Gulati', 'Urvashi Rautela', 'Rumana Molla']"
5303,529387,tt11963736,movie,Dracula Sir,Dracula Sir,0,2020,127,"Crime,Thriller",7.2,1012,['Debaloy Bhattacharya'],"['Bidipta Chakraborty', 'Anirban Bhattacharya', 'Mimi Chakraborty', 'Supriyo Dutta']"
5304,529639,tt11970572,tvEpisode,Taste of the King,Taste of the King,0,2020,21,"Adventure,Animation,Comedy",7.9,1143,"['Pendleton Ward', 'Mike L. Mayfield']","['David Nichtern', 'Joey Diaz', 'Phil Hendrie', 'Natasha Leggero']"
5305,1102656,tt8873738,tvEpisode,On the Road Again,On the Road Again,0,2020,43,"Action,Drama,Fantasy",9.2,1084,['Paolo Barzman'],"['Tim Rozon', 'Dominique Provost-Chalkley', 'Melanie Scrofano', 'Katherine Barrell']"
5306,1102657,tt8873746,tvEpisode,Friends in Low Places,Friends in Low Places,0,2020,43,"Action,Drama,Fantasy",9.4,1109,['Paolo Barzman'],"['Tim Rozon', 'Dominique Provost-Chalkley', 'Melanie Scrofano', 'Katherine Barrell']"
5307,511081,tt11531530,movie,Varane Avashyamund,Varane Avashyamund,0,2020,145,"Comedy,Drama,Romance",6.9,1980,['Anoop Sathyan'],"['Shobana', 'Suresh Gopi', 'Kalyani Priyadarshan', 'Dulquer Salmaan']"
5308,505322,tt11385128,movie,V,V,0,2020,140,"Action,Crime,Thriller",6.6,5172,['Mohana Krishna Indraganti'],"['Aditi Rao Hydari', 'Nani', 'Sudheer Babu Posani', 'Nivetha Thomas']"
5309,504852,tt11376832,tvEpisode,Meetings Have Biscuits,Meetings Have Biscuits,0,2020,42,"Action,Adventure,Drama",8.4,1928,['Miranda Bowen'],"['Jodie Comer', 'Elisabeth Bonjour', 'Eulàlia Ballart', 'Raj Bajaj']"
5310,504854,tt11376846,tvEpisode,Management Sucks,Management Sucks,0,2020,41,"Action,Adventure,Drama",7.7,1784,['Terry McDonough'],"['Sandra Oh', 'Kim Bodnia', 'Danny Sapani', 'Turlough Convery']"
5311,504857,tt11376856,tvEpisode,Are You Leading or Am I?,Are You Leading or Am I?,0,2020,42,"Action,Adventure,Drama",8.4,1867,['Damon Thomas'],"['Fiona Shaw', 'Kim Bodnia', 'Jodie Comer', 'Kate Bracken']"
5312,504856,tt11376854,tvEpisode,Beautiful Monster,Beautiful Monster,0,2020,41,"Action,Adventure,Drama",8.0,1441,['Damon Thomas'],"['Fiona Shaw', 'Jodie Comer', 'Camille Cottin', 'Alexandra Roach']"
5313,556496,tt12677092,movie,C U Soon,C U Soon,0,2020,98,"Drama,Mystery,Thriller",7.8,4174,['Mahesh Narayan'],"['Fahadh Faasil', 'Saiju Kurup', 'Roshan Mathew', 'Darshana Rajendran']"
5314,511479,tt11542214,movie,Eltilerin Savasi,Eltilerin Savasi,0,2020,118,"Comedy,Family",5.7,3530,['Onur Bilgetay'],"['Ferit Aktug', 'Merve Dizdar', 'Uraz Kaygilaroglu', 'Gupse Ozay']"
5315,1099340,tt8772194,tvEpisode,Dedicado a Max,Dedicado a Max,0,2020,50,"Crime,Drama",8.7,5711,['Jim McKay'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5316,1099339,tt8772192,tvEpisode,Namaste,Namaste,0,2020,45,"Crime,Drama",8.7,5563,['Gordon Smith'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5317,1099338,tt8772190,tvEpisode,The Guy for This,The Guy for This,0,2020,53,"Crime,Drama",9.1,6315,['Michael Morris'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5318,555816,tt1266036,movie,Valley Girl,Valley Girl,0,2020,102,"Comedy,Musical,Romance",5.4,2491,['Rachel Lee Goldenberg'],"['Jessica Rothe', 'Josh Whitehouse', 'Jessie Ennis', 'Ashleigh Murray']"
5319,549901,tt12491064,movie,Intruder,Intruder,0,2020,102,"Mystery,Thriller",6.1,1214,['Sohn Won-Pyung'],"['Song Ji-Hyo', 'Mu-Yeol Kim', 'Hee-Jung So']"
5320,1099332,tt8772146,tvEpisode,Magic Man,Magic Man,0,2020,54,"Crime,Drama",8.9,6572,['Bronwen Hughes'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5321,1099333,tt8772148,tvEpisode,50% Off,50% Off,0,2020,46,"Crime,Drama",8.9,6132,['Norberto Barba'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5322,1099341,tt8772196,tvEpisode,Wexler v. Goodman,Wexler v. Goodman,0,2020,50,"Crime,Drama",9.4,7436,['Michael Morris'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5323,505426,tt11388406,movie,Horse Girl,Horse Girl,0,2020,103,"Drama,Mystery,Thriller",5.9,15004,['Jeff Baena'],"['Molly Shannon', 'Alison Brie', 'Goldenite', 'Stella Chestnut']"
5324,1099345,tt8772216,tvEpisode,JMM,JMM,0,2020,47,"Crime,Drama",9.2,6459,['Melissa Bernstein'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5325,510142,tt11506054,movie,Uma Maheswara Ugra Roopasya,Uma Maheswara Ugra Roopasya,0,2020,136,Drama,7.8,1272,['Venkatesh Maha'],"['V.K. Naresh', 'Satyadev Kancharana', 'Suhas', 'K. Raghavan']"
5326,505525,tt11390036,movie,A Fall from Grace,A Fall from Grace,0,2020,120,"Drama,Fantasy,Thriller",5.9,12576,['Tyler Perry'],"['Phylicia Rashad', 'Crystal Fox', 'Mehcad Brooks', 'Bresha Webb']"
5327,1099348,tt8772224,tvEpisode,Something Unforgivable,Something Unforgivable,0,2020,59,"Crime,Drama",9.4,8555,['Peter Gould'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5328,1099347,tt8772220,tvEpisode,Bad Choice Road,Bad Choice Road,0,2020,59,"Crime,Drama",9.8,12659,['Thomas Schnauz'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5329,1099346,tt8772218,tvEpisode,Bagman,Bagman,0,2020,54,"Crime,Drama",9.7,13036,['Vince Gilligan'],"['Jonathan Banks', 'Bob Odenkirk', 'Patrick Fabian', 'Rhea Seehorn']"
5330,510922,tt11527964,movie,Bayi Toplantisi,Bayi Toplantisi,0,2020,114,Comedy,4.6,3101,['Bedran Güzel'],"['Onur Buldu', 'Ibrahim Büyükak', 'Büsra Pekin', 'Dogu Demirkol']"
5331,1098982,tt8760172,tvEpisode,Broken Angels,Broken Angels,0,2020,53,"Action,Drama,Sci-Fi",6.7,2246,['Salli Richardson-Whitfield'],"['Anthony Mackie', 'Chris Conner', 'Simone Missick', 'Lela Loren']"
5332,1098981,tt8760170,tvEpisode,Experiment Perilous,Experiment Perilous,0,2020,49,"Action,Drama,Sci-Fi",6.6,1971,['Salli Richardson-Whitfield'],"['Anthony Mackie', 'Chris Conner', 'Simone Missick', 'Lela Loren']"
5333,1098980,tt8760168,tvEpisode,Bury Me Dead,Bury Me Dead,0,2020,43,"Action,Drama,Sci-Fi",7.0,2059,['Jeremy Webb'],"['Anthony Mackie', 'Chris Conner', 'Simone Missick', 'Lela Loren']"
5334,1098979,tt8760166,tvEpisode,I Wake Up Screaming,I Wake Up Screaming,0,2020,50,"Action,Drama,Sci-Fi",6.4,2036,['Jeremy Webb'],"['Anthony Mackie', 'Chris Conner', 'Simone Missick', 'Lela Loren']"
5335,1098977,tt8760162,tvEpisode,Shadow of a Doubt,Shadow of a Doubt,0,2020,56,"Action,Drama,Sci-Fi",6.5,2120,['M.J. Bassett'],"['Anthony Mackie', 'Chris Conner', 'Simone Missick', 'Lela Loren']"
5336,1098976,tt8760158,tvEpisode,Nightmare Alley,Nightmare Alley,0,2020,53,"Action,Drama,Sci-Fi",6.7,2310,['M.J. Bassett'],"['Anthony Mackie', 'Chris Conner', 'Simone Missick', 'Lela Loren']"
5337,1098975,tt8760154,tvEpisode,Payment Deferred,Payment Deferred,0,2020,47,"Action,Drama,Sci-Fi",6.4,2471,['Ciaran Donnelly'],"['Anthony Mackie', 'Chris Conner', 'Simone Missick', 'Lela Loren']"
5338,1098974,tt8760140,tvEpisode,Phantom Lady,Phantom Lady,0,2020,45,"Action,Drama,Sci-Fi",6.4,2955,['Ciaran Donnelly'],"['Anthony Mackie', 'Chris Conner', 'Simone Missick', 'Lela Loren']"
5339,1078732,tt8210870,tvEpisode,Nimue,Nimue,0,2020,54,"Adventure,Drama,Fantasy",6.4,1439,['Zetna Fuentes'],"['Gustaf Skarsgård', 'Katherine Langford', 'Daniel Sharman', 'Devon Terrell']"
5340,443766,tt10110614,movie,Apples,Mila,0,2020,91,"Comedy,Drama",6.8,1324,['Christos Nikou'],"['Argyris Bakirtzis', 'Aris Servetalis', 'Sofia Georgovassili', 'Anna Kalaitzidou']"
5341,1103784,tt8902948,movie,Tigertail,Tigertail,0,2020,91,Drama,6.5,3126,['Alan Yang'],"['Tzi Ma', 'Hong-Chi Lee', 'Queenie Yu-Hsin Fang', 'Christine Ko']"
5342,558760,tt12747588,movie,Meka Suri,Meka Suri,0,2020,86,"Crime,Thriller",7.9,1146,['Trinadh Velisila'],"['Sravan', 'Sumaya Syed', 'Abhinay', 'Naresh Byreddy', 'Sharat Kumar']"
5343,558810,tt12749596,movie,Host,Host,0,2020,57,"Horror,Mystery",6.6,18409,['Rob Savage'],"['Jemma Moore', 'Haley Bishop', 'Emma Louise Webb', 'Radina Drandova']"
5344,1104042,tt8910956,tvEpisode,Terry and Korvo Steal a Bear,Terry and Korvo Steal a Bear,0,2020,23,"Animation,Comedy,Sci-Fi",9.5,1466,"['Anthony Chun', 'Andy Thom']","['Thomas Middleditch', 'Justin Roiland', 'Mary Mack', 'Sean Giambrone']"
5345,444582,tt10132196,movie,Zenek,Zenek,0,2020,115,"Biography,Music",2.5,1570,['Jan Hryniak'],"['Krzysztof Czeczot', 'Jakub Zajac', 'Klara Bielawka', 'Karol Dziuba']"
5346,1103939,tt8907986,movie,Angrezi Medium,Angrezi Medium,0,2020,145,"Comedy,Drama",7.3,10980,['Homi Adajania'],"['Irrfan Khan', 'Kareena Kapoor', 'Deepak Dobriyal', 'Radhika Madan']"
5347,512104,tt11561866,movie,Masameer the Movie,Masameer the Movie,0,2020,110,Animation,6.0,1826,['Malik Nejer'],"['Shahad Alahmari', 'Yousef Aldakheel', 'Lama Alfard', 'Ibraheem Alkhairallah']"
5348,512224,tt11563692,tvEpisode,Nothing Like It in the World,Nothing Like It in the World,0,2020,68,"Action,Comedy,Crime",8.1,6400,['Frederick E.O. Toye'],"['Karl Urban', 'Antony Starr', 'Jack Quaid', 'Erin Moriarty']"
5349,1078284,tt8201852,movie,You Should Have Left,You Should Have Left,0,2020,93,"Drama,Horror,Mystery",5.4,15689,['David Koepp'],"['Kevin Bacon', 'Colin Blumenau', 'Amanda Seyfried', 'Avery Tiiu Essex']"
5350,1102960,tt8880922,movie,Se upp för Jönssonligan,Se upp för Jönssonligan,0,2020,116,"Comedy,Crime",4.0,3190,['Tomas Alfredson'],"['David Sundin', 'Henrik Dorsin', 'Anders Johansson', 'Hedda Stiernstedt']"
5351,511622,tt11547520,movie,Kalashnikov,Kalashnikov,0,2020,110,"Biography,War",6.5,2240,['Konstantin Buslov'],"['Sergey Gazarov', 'Artur Smolyaninov', 'Yuriy Borisov', 'Olga Lerman']"
5352,504661,tt11372506,tvEpisode,End of Game,End of Game,0,2020,41,"Action,Adventure,Drama",7.5,1408,['Shannon Murphy'],"['Oliver Cotton', 'Sandra Oh', 'Jodie Comer', 'Owen McDonnell']"
5353,504660,tt11372504,tvEpisode,Are You from Pinner?,Are You from Pinner?,0,2020,41,"Action,Adventure,Drama",8.3,2008,['Shannon Murphy'],"['Jodie Comer', 'Temirlan Blaev', 'Natallia Bulynia', 'Dimitrij Schaad']"
5354,1098528,tt8750570,movie,Sergio,Sergio,0,2020,118,"Biography,Drama,History",6.1,8428,['Greg Barker'],"['Bradley Whitford', ""Brían F. O'Byrne"", 'Wagner Moura', 'Ana de Armas']"
5355,503958,tt11357184,tvEpisode,Grodd Friended Me,Grodd Friended Me,0,2020,42,"Action,Adventure,Drama",7.8,1250,['Stefan Pleszczynski'],"['Danielle Panabaker', 'Grant Gustin', 'Candice Patton', 'Carlos Valdes']"
5356,503956,tt11357176,tvEpisode,A Girl Named Sue,A Girl Named Sue,0,2020,42,"Action,Adventure,Drama",7.2,1262,['Chris Peppe'],"['Danielle Panabaker', 'Grant Gustin', 'Candice Patton', 'Carlos Valdes']"
5357,1098450,tt8747450,movie,Chaman Bahaar,Chaman Bahaar,0,2020,111,"Comedy,Drama",7.0,5467,['Apurva Dhar Badgaiyann'],"['Dherendra Kumar Tiwari', 'Jitendra Kumar', 'Ritika Badiani', 'Bhuvan Arora']"
5358,1098436,tt8747160,movie,The Block Island Sound,The Block Island Sound,0,2020,99,"Horror,Sci-Fi,Thriller",5.2,4000,"['Kevin McManus', 'Matthew McManus']","['Neville Archambault', 'Michaela McManus', 'Chris Sheffield', ""Ryan O'Flanagan""]"
5359,504230,tt11362866,movie,Historias lamentables,Historias lamentables,0,2020,126,Comedy,6.6,1164,['Javier Fesser'],"['Chani Martín', 'Laura Gómez-Lacueva', 'Pol López', 'Matías Janick']"
5360,1103310,tt8888584,tvEpisode,Episode #1.7,Episode #1.7,0,2020,55,"Drama,Mystery,Sci-Fi",8.2,1140,['Alex Garland'],"['Zach Grenier', 'Nick Offerman', 'Sonoya Mizuno', 'Jin Ha']"
5361,1103303,tt8888568,tvEpisode,Episode #1.1,Episode #1.1,0,2020,55,"Drama,Mystery,Sci-Fi",8.1,1698,['Alex Garland'],"['Zach Grenier', 'Nick Offerman', 'Sonoya Mizuno', 'Jin Ha']"
5362,1103304,tt8888570,tvEpisode,Episode #1.2,Episode #1.2,0,2020,50,"Drama,Mystery,Sci-Fi",7.9,1414,['Alex Garland'],"['Zach Grenier', 'Nick Offerman', 'Sonoya Mizuno', 'Jin Ha']"
5363,1103305,tt8888572,tvEpisode,Episode #1.3,Episode #1.3,0,2020,44,"Drama,Mystery,Sci-Fi",7.6,1265,['Alex Garland'],"['Zach Grenier', 'Nick Offerman', 'Sonoya Mizuno', 'Jin Ha']"
5364,1103306,tt8888574,tvEpisode,Episode #1.4,Episode #1.4,0,2020,46,"Drama,Mystery,Sci-Fi",8.1,1246,['Alex Garland'],"['Zach Grenier', 'Nick Offerman', 'Sonoya Mizuno', 'Jin Ha']"
5365,1103307,tt8888578,tvEpisode,Episode #1.5,Episode #1.5,0,2020,48,"Drama,Mystery,Sci-Fi",7.6,1205,['Alex Garland'],"['Zach Grenier', 'Nick Offerman', 'Sonoya Mizuno', 'Jin Ha']"
5366,1103308,tt8888580,tvEpisode,Episode #1.6,Episode #1.6,0,2020,55,"Drama,Mystery,Sci-Fi",7.9,1145,['Alex Garland'],"['Zach Grenier', 'Nick Offerman', 'Sonoya Mizuno', 'Jin Ha']"
5367,1103309,tt8888582,tvEpisode,Episode #1.8,Episode #1.8,0,2020,52,"Drama,Mystery,Sci-Fi",8.1,1222,['Alex Garland'],"['Nick Offerman', 'Sonoya Mizuno', 'Cailee Spaeny', 'Jin Ha']"
5368,1078205,tt8200456,movie,Cindy La Regia,Cindy La Regia,0,2020,109,Comedy,5.9,1210,"['Santiago Limón', 'Catalina Aguilar Mastretta']","['Regina Blandón', 'Martha Debayle', 'Mayra Batalla', 'Diego Amozurrutia']"
5369,504031,tt11358398,movie,The Man Standing Next,Namsanui bujangdeul,0,2020,114,"Drama,History,Thriller",7.0,2104,['Min-ho Woo'],"['Lee Byung-Hun', 'Sung-min Lee', 'Hee-joon Lee', 'Do-won Kwak']"
5370,549159,tt12474056,movie,New Order,Nuevo orden,0,2020,88,Drama,6.3,2490,['Michel Franco'],"['Diego Boneta', 'Naian González Norvind', 'Fernando Cuautle', 'Samantha Yazareth Anaya']"
5371,553231,tt12592252,movie,Songbird,Songbird,0,2020,84,"Drama,Sci-Fi,Thriller",4.6,5611,['Adam Mason'],"['Bradley Whitford', 'Craig Robinson', 'K.J. Apa', 'Sofia Carson']"
5372,507577,tt11439610,tvMovie,Winter in Vail,Winter in Vail,0,2020,84,"Drama,Romance",7.1,1040,['Terry Ingram'],"['Lacey Chabert', 'Tyler Hynes', 'Greg Lawson', 'Marla Renae']"
5373,555221,tt12642180,movie,Ram Singh Charlie,Ram Singh Charlie,0,2020,104,Drama,7.9,1157,['Nitin Kakkar'],"['Divya Dutta', 'Kumud Mishra', 'Farrukh Seyer', 'Salima Raza']"
5374,508038,tt11449072,movie,Kartoffelsalat 3 - Das Musical,Kartoffelsalat 3 - Das Musical,0,2020,92,Musical,6.2,2502,['Michael David Pate'],"['Jasmin Wagner', 'Marta Shkop', 'Lea Mirzanli', 'Nicole Cross']"
5375,506635,tt11417776,tvEpisode,Plan París,Plan París,0,2020,60,"Action,Crime,Mystery",8.2,6871,['Jesús Colmenar'],"['Pedro Alonso', 'Itziar Ituño', 'Álvaro Morte', 'Úrsula Corberó']"
5376,506372,tt11410670,tvEpisode,5 minutos antes,5 minutos antes,0,2020,42,"Action,Crime,Mystery",6.8,5704,"['Koldo Serra', 'Alex Rodrigo']","['Pedro Alonso', 'Itziar Ituño', 'Álvaro Morte', 'Úrsula Corberó']"
5377,506370,tt11410662,tvEpisode,Suspiros de España,Suspiros de España,0,2020,53,"Action,Crime,Mystery",7.4,5053,['Jesús Colmenar'],"['Pedro Alonso', 'Itziar Ituño', 'Álvaro Morte', 'Úrsula Corberó']"
5378,506374,tt11410682,tvEpisode,Tumbar la carpa,Tumbar la carpa,0,2020,52,"Action,Crime,Mystery",8.2,5643,['Koldo Serra'],"['Pedro Alonso', 'Itziar Ituño', 'Álvaro Morte', 'Úrsula Corberó']"
5379,1101899,tt8850222,movie,Train to Busan Presents: Peninsula,Train to Busan 2,0,2020,116,"Action,Horror,Thriller",5.5,21877,['Sang-ho Yeon'],"['Hae-hyo Kwon', 'Lee Jung-hyun', 'Dong-won Gang', 'Re Lee']"
5380,506373,tt11410672,tvEpisode,KO técnico,KO técnico,0,2020,45,"Action,Crime,Mystery",7.2,5879,['Javier Quintas'],"['Pedro Alonso', 'Itziar Ituño', 'Álvaro Morte', 'Úrsula Corberó']"
5381,506369,tt11410656,tvEpisode,Lección de anatomía,Lección de anatomía,0,2020,42,"Action,Crime,Mystery",7.0,5149,['Alex Rodrigo'],"['Pedro Alonso', 'Itziar Ituño', 'Álvaro Morte', 'Úrsula Corberó']"
5382,506368,tt11410648,tvEpisode,La boda de Berlín,La boda de Berlín,0,2020,44,"Action,Crime,Mystery",7.1,5273,['Javier Quintas'],"['Pedro Alonso', 'Itziar Ituño', 'Álvaro Morte', 'Úrsula Corberó']"
5383,507290,tt11433262,tvEpisode,Part VI,Part VI,0,2020,46,"Crime,Drama,Mystery",6.6,1152,['Radium Cheung'],"['Bill Pullman', 'Jessica Hecht', 'Eddie Martinez', 'Parisa Fitz-Henley']"
5384,507291,tt11433264,tvEpisode,Part VII,Part VII,0,2020,42,"Crime,Drama,Mystery",6.5,1171,['Rachel Goldberg'],"['Bill Pullman', 'Jessica Hecht', 'Eddie Martinez', 'Parisa Fitz-Henley']"
5385,507292,tt11433268,tvEpisode,Part VIII,Part VIII,0,2020,50,"Crime,Drama,Mystery",5.7,1817,['Derek Simonds'],"['Bill Pullman', 'Jessica Hecht', 'Eddie Martinez', 'Parisa Fitz-Henley']"
5386,507305,tt11433696,movie,Solo Brathuke So Better,Solo Brathuke So Better,0,2020,122,Drama,5.4,1141,['Subbu'],"['Ajay', 'Vennela Kishore', 'Nazia Davison', 'Kalyani N.']"
5387,553827,tt12607910,movie,Black Is King,Black Is King,0,2020,85,"Adventure,Drama,Fantasy",5.5,8067,"['Beyoncé', 'Emmanuel Adjei', 'Blitz Bazawule', 'Jenn Nkiru', 'Kwasi Fordjour', 'Ibra Ake']","['Adut Akech', 'Aweng Ade-Chuol', 'Isaak Adoyi', ""Folajomi 'FJ' Akinmurele""]"
5388,444402,tt10127684,movie,Rogue City,Bronx,0,2020,116,"Action,Crime,Drama",6.1,6718,['Olivier Marchal'],"['Stanislas Merhar', 'David Belle', 'Lannick Gautry', 'Kaaris']"
5389,1101354,tt8829830,movie,Fatale,Fatale,0,2020,102,Thriller,5.3,4593,['Deon Taylor'],"['Hilary Swank', 'Michael Ealy', 'Mike Colter', 'Damaris Lewis']"
5390,1101955,tt8851668,movie,The Lovebirds,The Lovebirds,0,2020,86,"Action,Comedy,Crime",6.1,21744,['Michael Showalter'],"['Paul Sparks', 'Anna Camp', 'Issa Rae', 'Kumail Nanjiani']"
5391,506991,tt11427530,tvEpisode,The Sanctuary,The Sanctuary,0,2020,47,"Action,Adventure,Drama",5.6,2496,['Jonathan Frakes'],"['Anthony Rapp', 'Doug Jones', 'Sonequa Martin-Green', 'Mary Wiseman']"
5392,1099920,tt8784956,movie,Ava,Ava,0,2020,96,"Action,Crime,Drama",5.4,42506,['Tate Taylor'],"['John Malkovich', 'Geena Davis', 'Common', 'Jessica Chastain']"
